"logFC"	"logCPM"	"PValue"	"FDR"
"MSTRG.18589.3"	0.240539760825348	-1.25960471808638	0.937633365180767	1
"KWMTBOMO00801.mrna1"	0.0551176516017028	3.00166175993324	0.937635976879671	1
"MSTRG.4660.1"	-0.0423242300281307	4.55456615274205	0.937747160061887	1
"KWMTBOMO02272.mrna1"	0.0425309574020272	4.6420245281304	0.937756695156434	1
"KWMTBOMO01588.mrna1"	0.173402281299706	-0.619017879480748	0.937795483508369	1
"MSTRG.19405.66"	0.0737355600491587	2.02712780213934	0.937836356812486	1
"MSTRG.6664.1"	0.24100596416864	-1.59600000485987	0.937859850112308	1
"MSTRG.3899.2"	0.115963071806744	1.63820441067785	0.937866303880267	1
"MSTRG.4929.1"	-0.0467408179386875	3.94454030924398	0.937994907013162	1
"MSTRG.14469.1"	-0.0897799144689791	1.31876193943206	0.938044504899865	1
"MSTRG.5446.1"	0.0625406744322884	2.71307750941369	0.93812361974427	1
"MSTRG.2064.8"	0.216464797822742	0.924568769345318	0.938146645036819	1
"MSTRG.10366.1"	-0.114691857677503	0.693293173291858	0.938156174427966	1
"MSTRG.3552.1"	-0.0880718793578041	1.35113280636541	0.938287733654366	1
"MSTRG.257.1"	0.124927383936289	-0.662060378650186	0.938314728660166	1
"KWMTBOMO11318.mrna1"	-0.16669093538931	-0.349263248647275	0.938373288239643	1
"MSTRG.14314.13"	0.131153894656725	3.20366934408233	0.938384723754718	1
"MSTRG.2415.1"	-0.0650713251227099	2.23074494289218	0.938386261097396	1
"KWMTBOMO13696.mrna1"	-0.0441787274655543	4.36109006075799	0.93848762162058	1
"MSTRG.2251.1"	-0.0975084883182254	-0.0176532275709718	0.938543921349055	1
"KWMTBOMO00214.mrna1"	0.195779227956137	0.70567277307891	0.938603185144011	1
"KWMTBOMO00356.mrna1"	0.210033990413729	-1.6002217147477	0.938632393301023	1
"KWMTBOMO03463.mrna1"	0.0444145556956611	4.25536241665479	0.938808117688879	1
"MSTRG.15193.3"	0.0454231170058644	3.96620687746977	0.938874769055168	1
"MSTRG.11830.1"	-0.0568556388643281	2.91370227322075	0.938897773294919	1
"MSTRG.19160.1"	-0.323766933633783	-1.59719200954978	0.93889943789131	1
"MSTRG.16502.1"	0.0381902131053837	5.35131524066688	0.938907554105562	1
"KWMTBOMO14979.mrna1"	0.0669095147944359	2.35783417800637	0.938984507696147	1
"MSTRG.21521.1"	-0.0341640667212745	6.37010380643034	0.938987484042833	1
"MSTRG.17222.1"	0.0782940934291739	1.86933041941718	0.939003745809406	1
"MSTRG.18502.1"	-0.161983462563098	-1.47477836256177	0.939034789094019	1
"KWMTBOMO02928.mrna1"	-0.0617634905995761	2.59858031254477	0.939065301117444	1
"KWMTBOMO09663.mrna1"	-0.0410947821348386	4.67910983145469	0.939130876116117	1
"MSTRG.21924.4"	0.244056556006649	0.339178848946002	0.939144498999814	1
"MSTRG.21355.1"	0.117479419519548	-0.0722643169518905	0.939156330689584	1
"KWMTBOMO04968.mrna1"	0.0448210401956265	4.11165682827934	0.939198817490356	1
"MSTRG.5349.1"	-0.0447404027830714	4.08101895478583	0.939253035010449	1
"MSTRG.15506.2"	0.395484898980347	-1.96048783735768	0.939303602594811	1
"MSTRG.4192.1"	-0.178244851231204	-1.43789145222677	0.939310790576331	1
"MSTRG.21529.2"	-0.116651224426485	1.36597802206156	0.939356135894236	1
"MSTRG.17806.3"	-0.185111836383574	0.0538672987574252	0.939367092974044	1
"MSTRG.21915.3"	-0.246978050948757	-1.59760311167877	0.939387737984261	1
"MSTRG.19405.179"	-0.0918243561899796	1.0787139451788	0.939390638108023	1
"MSTRG.6580.1"	0.0925482576047968	0.451802143287252	0.939439304978098	1
"MSTRG.21627.2"	0.040558770626884	4.68468162774517	0.939511586661529	1
"MSTRG.11408.1"	0.131587604143669	-0.57739879750223	0.93954032740914	1
"MSTRG.1865.4"	-0.0504709067943951	3.54769919728764	0.93959134791975	1
"KWMTBOMO04799.mrna1"	-0.268596632559664	-1.76259548938786	0.939698394476775	1
"MSTRG.12389.2"	0.234613334817839	-1.45377003895731	0.939714717402099	1
"KWMTBOMO00676.mrna1"	0.175079077843437	-0.375511834725499	0.939845295517212	1
"MSTRG.13206.1"	0.211621147288087	-1.58627509650761	0.939864297791674	1
"MSTRG.16841.1"	0.200561000429167	-1.51463040592366	0.93992052384375	1
"MSTRG.21199.1"	0.0919966010611835	1.13663153093878	0.939942261280844	1
"MSTRG.3320.1"	-0.061534523454765	2.43926002908827	0.939946582191912	1
"MSTRG.10951.2"	-0.206208866419677	-0.80813771787575	0.940045848765935	1
"KWMTBOMO09178.mrna1"	-0.230865757368773	-1.50287587271867	0.940088289899573	1
"KWMTBOMO16458.mrna1"	0.0441147731240017	4.12464585892288	0.940091811806228	1
"KWMTBOMO05010.mrna1"	0.116507020747658	0.48428803699669	0.940094771310074	1
"MSTRG.17957.1"	-0.0855928936295423	1.14803323873097	0.940128331799417	1
"MSTRG.1677.1"	0.0924934963717289	0.472236130352761	0.94014668974755	1
"MSTRG.3042.1"	0.0731191058615709	1.90655346299173	0.940269800011482	1
"MSTRG.8112.9"	-0.0941854647281602	3.60355461752827	0.940324967171374	1
"KWMTBOMO14321.mrna1"	-0.322217672869837	-1.80036261186691	0.940491321571826	1
"KWMTBOMO03952.mrna1"	0.0417754341141757	4.39550903389135	0.94052812938192	1
"MSTRG.16754.6"	-0.049162153326643	3.69777156603022	0.940564517905478	1
"MSTRG.15813.1"	-0.0904784931462752	0.827357426555432	0.940580839393371	1
"MSTRG.21844.1"	-0.154163197579197	-0.20922556924211	0.940644363374905	1
"KWMTBOMO07190.mrna1"	0.12630061859555	0.0591731101091815	0.940656341237998	1
"KWMTBOMO08435.mrna1"	0.045532829627887	3.64160115432038	0.940686534473465	1
"MSTRG.15980.1"	-0.0958159960724344	0.844366559620544	0.940693223069264	1
"MSTRG.15004.1"	0.17008843025338	-1.38968619183181	0.940704574773898	1
"MSTRG.687.6"	0.156373395428136	-1.44513724020495	0.940711402165522	1
"MSTRG.21100.1"	-0.190648879921907	-0.658501008759838	0.94076485115615	1
"MSTRG.16448.1"	0.116224635400113	0.868191094789086	0.940832957883119	1
"MSTRG.1183.1"	0.158348169293406	-0.553369803673025	0.940923412850283	1
"MSTRG.19405.69"	0.146598905503359	-0.652615944540854	0.940944395560102	1
"MSTRG.19237.1"	0.0533836976411715	3.28862637798541	0.940986279749611	1
"KWMTBOMO05359.mrna1"	-0.0745842161294461	2.22830858533089	0.940996501878827	1
"KWMTBOMO00495.mrna1"	0.0912864934177813	1.05601339636248	0.941005398171058	1
"MSTRG.13625.6"	0.0560390169455338	2.95636134094432	0.941021111166189	1
"MSTRG.12074.13"	-0.495429127959285	-2.08021946346502	0.941146298311065	1
"MSTRG.224.1"	0.118416274261707	0.488360878045381	0.941188671595204	1
"KWMTBOMO03340.mrna1"	0.0755360108589786	1.62730488641813	0.941247383877662	1
"KWMTBOMO15673.mrna1"	-0.430711191119615	-2.03660866626433	0.941248621571258	1
"MSTRG.12035.2"	-0.344811571577707	-2.0259505741641	0.94129659270051	1
"MSTRG.6001.3"	0.177076893778303	0.919357458569093	0.941317012703905	1
"KWMTBOMO06639.mrna1"	-0.0363819290141265	5.19317255493746	0.941322873128164	1
"MSTRG.17871.4"	0.260851265440513	-1.3823378780537	0.941362846188854	1
"KWMTBOMO10390.mrna1"	-0.164935066581122	-1.38539121061048	0.941413628201411	1
"MSTRG.6099.2"	-0.131130292662131	0.00298120795110342	0.941478281240823	1
"MSTRG.2915.1"	-0.147984226040136	-1.47353857771641	0.941483574433847	1
"MSTRG.14215.1"	0.0893836557888756	1.16731403279913	0.941506714238655	1
"MSTRG.6367.1"	-0.0393702467941872	4.6234396664123	0.941569556478	1
"MSTRG.14654.2"	0.255813481271986	-1.61853445627151	0.941576252783344	1
"KWMTBOMO16745.mrna1"	0.295873664153617	-1.02161340615562	0.941699677822181	1
"MSTRG.11463.6"	-0.254388933713171	-1.01577430225267	0.941708606995813	1
"MSTRG.5682.1"	0.0678737932247686	2.15991166944148	0.941714335034453	1
"MSTRG.12316.4"	-0.0573196767453468	2.71413109265009	0.941735721414341	1
"KWMTBOMO00776.mrna1"	0.0814863914344595	1.19974023315645	0.941748646404775	1
"MSTRG.4422.1"	-0.0849955041822683	1.10480259500815	0.941778103123386	1
"KWMTBOMO05404.mrna1"	-0.208092261829398	-1.4596930483266	0.941811670638685	1
"MSTRG.2341.1"	-0.0789624095191144	1.19883691597891	0.941814255524219	1
"MSTRG.9794.4"	0.225278276191734	-1.36849561997512	0.941883456237899	1
"KWMTBOMO15561.mrna1"	0.136227057679719	-0.55902748813253	0.942037549924782	1
"MSTRG.19980.2"	0.154049473045773	-0.337384090753027	0.942087900340718	1
"MSTRG.15429.1"	0.0488074008787829	3.3752058219847	0.942098047693981	1
"MSTRG.13247.1"	0.148697626508089	0.522927046697785	0.942132740795259	1
"MSTRG.21182.1"	0.116296287721602	-1.52510871912881	0.942169235853526	1
"MSTRG.4326.1"	-0.256947056468387	-1.38841703309618	0.942171186430611	1
"KWMTBOMO07780.mrna1"	-0.033573846560076	5.92774553004057	0.942178638419232	1
"MSTRG.8936.1"	-0.0330105372068438	6.08388860282372	0.942228044318246	1
"MSTRG.14597.3"	0.266000740732562	-1.53139102273725	0.942228946035042	1
"MSTRG.16563.4"	-0.107583277334592	1.41492696536364	0.942309219574994	1
"KWMTBOMO00709.mrna1"	0.0910844340018799	1.17705764487638	0.942330287705234	1
"MSTRG.10514.4"	0.271214239304027	-1.61757187661316	0.942357153057238	1
"MSTRG.17691.2"	-0.137001461409773	-0.542314616479575	0.942375307132193	1
"KWMTBOMO01046.mrna1"	-0.0624199050439877	2.36846382055931	0.942402099690344	1
"KWMTBOMO02278.mrna1"	-0.0300659481723066	10.2002024930386	0.94249017826971	1
"KWMTBOMO09127.mrna1"	-0.0398614181302685	4.51181863377658	0.942492535406624	1
"MSTRG.11094.3"	0.102902166755883	1.88333286893017	0.942525850664072	1
"MSTRG.14919.2"	0.0679576277608835	2.14474593841087	0.942530545504391	1
"MSTRG.3022.1"	-0.0408792141738551	4.2997560659578	0.942602569233023	1
"MSTRG.10142.2"	0.0566533433871665	2.73846782338836	0.942633114485377	1
"MSTRG.10082.2"	-0.0762272876629467	1.2125301631872	0.942672061579928	1
"MSTRG.6407.14"	0.227286040811349	0.0656843674749648	0.942685178237723	1
"MSTRG.2236.2"	0.066577113528082	3.35417365173051	0.942776338984999	1
"KWMTBOMO03699.mrna1"	-0.161736930860901	-0.815497871428099	0.942832622038925	1
"MSTRG.9143.3"	-0.183825966037785	-1.3714258326737	0.942875285941929	1
"MSTRG.14666.4"	-0.101259085282736	0.548131481563188	0.942895126897902	1
"KWMTBOMO10547.mrna1"	0.032777631926262	6.15196272333478	0.942958450040222	1
"MSTRG.5869.2"	0.0789315731656969	2.39263827605336	0.94299222818119	1
"MSTRG.10498.15"	-0.0912982142094975	1.20241348257519	0.943063993306963	1
"MSTRG.14924.8"	-0.473706930146472	-2.11261061980155	0.943155313941225	1
"KWMTBOMO11274.mrna1"	-0.205240848462178	-1.85801962061321	0.943157778224177	1
"MSTRG.11087.1"	0.0781614398880136	1.17781663795655	0.943291206914317	1
"MSTRG.11169.7"	-0.260937446847145	-0.963650648669274	0.943323869837948	1
"MSTRG.1273.1"	0.110461903131349	0.560714930095632	0.943326945314119	1
"MSTRG.20875.7"	0.119775461393846	2.8102935859803	0.943341740921957	1
"KWMTBOMO13079.mrna1"	-0.0710905377614273	1.5436237468686	0.943433265077351	1
"MSTRG.16978.1"	0.0542738431597747	2.93361571414319	0.943452659418913	1
"MSTRG.3772.6"	-0.192666804471195	1.50064568102486	0.943471462829989	1
"MSTRG.8429.1"	0.146985976595397	-0.609924611952581	0.943524088903778	1
"MSTRG.17419.2"	-0.179981440300035	0.310827717929592	0.943543208109148	1
"MSTRG.20231.1"	-0.283995187724873	-1.87202039089683	0.943550986717692	1
"MSTRG.16707.2"	0.125980478745233	-0.478368428547204	0.94362258394325	1
"MSTRG.18576.2"	0.108862316345289	1.16496342799306	0.943660101341965	1
"MSTRG.21517.1"	-0.0639535937985693	2.20237642299685	0.943695477845985	1
"MSTRG.5004.1"	-0.103773141703088	-1.3782403721913	0.943700756630007	1
"MSTRG.320.18"	-0.258633149282264	-1.5976255098021	0.943706966150755	1
"MSTRG.14955.2"	0.206208925927758	-0.48178330718068	0.943740588473631	1
"MSTRG.5904.1"	0.237171343964945	-1.54519798479559	0.943772485677715	1
"KWMTBOMO07888.mrna1"	0.0301338284243357	8.7784375036257	0.943780316468334	1
"MSTRG.13640.1"	-0.0472510543099311	3.33244723309898	0.943852948938922	1
"MSTRG.1759.1"	-0.187253712689428	-1.48560922267186	0.94387034717675	1
"KWMTBOMO13418.mrna1"	-0.112625368596871	-0.469345263194348	0.943876718576421	1
"MSTRG.1127.1"	-0.0741748232357441	1.7811123007926	0.9439707771118	1
"MSTRG.13730.1"	-0.0850101172832064	0.542293219783829	0.943989923903644	1
"KWMTBOMO06664.mrna1"	-0.0341483031802188	5.33276404347524	0.944013711364043	1
"KWMTBOMO01931.mrna1"	-0.0972739477472001	0.525020891289335	0.944022508395776	1
"MSTRG.16842.1"	0.0603829479816839	2.59486924844766	0.944028196899549	1
"KWMTBOMO09670.mrna1"	0.0423869443077048	3.97949687869445	0.944061647122524	1
"KWMTBOMO02874.mrna1"	0.108658229544007	0.091857544295957	0.944082344329478	1
"KWMTBOMO11886.mrna1"	-0.312181286496121	-1.42287922740997	0.944141846746706	1
"MSTRG.2281.1"	0.0966971400363177	0.874306691528285	0.944159354903158	1
"KWMTBOMO03570.mrna1"	-0.197601840326971	-1.31454402244885	0.944228767715646	1
"MSTRG.2424.3"	-0.0456497855194687	3.46167701083034	0.944241418440479	1
"KWMTBOMO06225.mrna1"	-0.0373207980551124	4.73293675740509	0.944242546112638	1
"MSTRG.988.1"	-0.0345082975700971	5.4110596766813	0.944293653319697	1
"MSTRG.10273.1"	0.113069764103151	0.0909769421818439	0.944311670300809	1
"MSTRG.17421.1"	0.091749830608039	1.67589506637238	0.944352561658104	1
"MSTRG.7466.1"	0.0295890038950724	8.58861899307595	0.944358456735588	1
"MSTRG.8729.2"	0.160103939974879	-1.39922903985934	0.944431569566193	1
"MSTRG.4802.1"	-0.0544232169530839	2.86251987853561	0.944650315303303	1
"MSTRG.16078.1"	-0.0413751601193051	4.24953380337508	0.944655649790434	1
"MSTRG.2446.15"	0.228534446727419	-1.61510020527842	0.944658876021686	1
"KWMTBOMO08454.mrna1"	-0.0385291559508769	4.50538943653837	0.944678948396886	1
"MSTRG.18094.1"	-0.0459234229119191	3.58966910916579	0.944695667939944	1
"MSTRG.21206.3"	-0.0982819914887143	0.132542235596064	0.944696360666213	1
"MSTRG.5160.1"	-0.158456110606143	-1.3809069399869	0.94470826193074	1
"MSTRG.6764.2"	-0.323505616993662	-1.6164213942518	0.944859775566229	1
"MSTRG.12065.1"	0.0361934455708121	5.06160672866063	0.944866373553183	1
"KWMTBOMO08564.mrna1"	0.0448215663510362	3.67439737356182	0.944884807797111	1
"MSTRG.9087.1"	-0.100102499281384	-0.502908629468614	0.944922850124541	1
"MSTRG.19405.110"	0.127328431746887	0.139032610192199	0.944969701825963	1
"MSTRG.19193.1"	-0.0622357575658118	2.43044261975426	0.944984352545042	1
"MSTRG.16426.5"	-0.264345996905134	-0.91331416933529	0.945039550310955	1
"KWMTBOMO15344.mrna1"	0.0354967468983025	4.97186366122463	0.945094114152216	1
"MSTRG.11589.3"	-0.094994939754942	0.108633075682915	0.945144560982051	1
"KWMTBOMO02879.mrna1"	-0.0318672688636497	5.87908362601724	0.945254879172064	1
"KWMTBOMO11717.mrna1"	-0.0964525396254496	2.57707225549649	0.945295796134877	1
"MSTRG.1413.1"	-0.063809759894428	2.38664679550203	0.945371983485813	1
"KWMTBOMO01665.mrna1"	-0.0357280110312343	4.80824106645677	0.945440179648074	1
"MSTRG.4225.1"	0.0735844962029299	2.16895276700043	0.945465299053015	1
"MSTRG.9040.1"	0.0583747809152158	2.95134691908164	0.945477515275235	1
"MSTRG.6901.1"	-0.0512690717866356	2.84707794326793	0.945556695061111	1
"KWMTBOMO14847.mrna1"	0.112330325331821	-0.184107148961089	0.94559339287726	1
"MSTRG.2503.3"	-0.193350514782425	1.3157259410028	0.945777416551614	1
"MSTRG.16226.1"	0.133026900266701	-0.387334105199924	0.945841430069595	1
"MSTRG.5178.1"	0.137383848012643	-1.38928152079601	0.945851651113687	1
"MSTRG.6616.10"	-0.169374139497273	0.166922549297865	0.945909933392196	1
"KWMTBOMO02975.mrna1"	-0.0431016102351726	3.62841426942122	0.945955433763333	1
"MSTRG.2275.1"	-0.0395212261461389	3.90341803631132	0.945978699865061	1
"MSTRG.1677.6"	0.0921108486780151	0.158399594786047	0.946057355361595	1
"MSTRG.17844.2"	-0.368823418785662	-1.84431802927876	0.946074945138718	1
"MSTRG.2133.16"	-0.262396027745979	-1.35225728542757	0.94608281162307	1
"KWMTBOMO11131.mrna1"	-0.0612808374285105	2.29376967926093	0.946106316458217	1
"MSTRG.1499.4"	0.0651115042827674	1.86627471883655	0.946135172361421	1
"MSTRG.14768.4"	-0.158403483602522	1.03855899532878	0.94614899350042	1
"MSTRG.14431.3"	-0.220645248735204	-1.69464547411199	0.94619567351124	1
"MSTRG.10127.1"	0.158061680657443	-0.398748238120402	0.946208141850427	1
"MSTRG.21567.2"	0.0398185267469429	4.09665539590373	0.946223746727728	1
"MSTRG.8155.5"	-0.0736805286853466	1.31070875509838	0.946245439802	1
"MSTRG.21643.2"	0.108060693087618	0.59470838176263	0.946323748423224	1
"MSTRG.17545.4"	0.150425648448373	-0.41383389868187	0.946546732111497	1
"KWMTBOMO11821.mrna1"	-0.0347512108519308	4.9764263424399	0.946562932785984	1
"KWMTBOMO15871.mrna1"	-0.0475759902764199	3.07152316890429	0.946639796542194	1
"KWMTBOMO02746.mrna1"	0.235562886272927	-1.13433371250277	0.946726549821405	1
"MSTRG.16135.1"	0.180793520171072	-1.2480770175695	0.946762192341488	1
"KWMTBOMO00999.mrna1"	0.0385107778700905	4.40270075789073	0.946852673325519	1
"MSTRG.21046.2"	-0.134897464541916	-0.444818579952895	0.947026861597011	1
"KWMTBOMO14358.mrna1"	-0.146292816261781	-1.33147510831147	0.947116084959786	1
"MSTRG.14677.1"	0.238662926196066	-1.2442989814036	0.947126661725036	1
"MSTRG.14709.1"	-0.0313014869894447	6.4115496364247	0.947133543463165	1
"MSTRG.15997.3"	-0.0446766607553656	3.44140552810162	0.947150762266447	1
"MSTRG.21454.1"	0.043702773048053	3.35721931240314	0.947251758264544	1
"MSTRG.12951.1"	-0.226658287203138	-1.44393562249803	0.947261454421064	1
"MSTRG.5230.2"	-0.0703495482010705	1.06149717700113	0.947342493833896	1
"KWMTBOMO09657.mrna1"	-0.0369147333278814	4.44043036366267	0.947344540885539	1
"MSTRG.8923.1"	-0.0708122692254459	1.6410365754299	0.947390808101497	1
"KWMTBOMO02523.mrna1"	0.0798850825364489	1.2104363125591	0.947485959523063	1
"KWMTBOMO08981.mrna1"	-0.0518174374936631	3.24090660296306	0.947629661047227	1
"MSTRG.15843.1"	-0.0308099771870354	5.68874117113003	0.947633393845569	1
"KWMTBOMO13730.mrna1"	0.059482762727489	2.36998435379927	0.947646839383779	1
"MSTRG.15099.1"	-0.0679351346109081	1.35402699350261	0.94768497394163	1
"KWMTBOMO14463.mrna1"	0.189650728819093	-1.22650628914892	0.947716185243027	1
"MSTRG.14933.2"	0.0524416218508828	2.85329113380469	0.947755952936977	1
"MSTRG.7380.1"	-0.0745993911468896	1.08477380979093	0.947822839518519	1
"MSTRG.13312.1"	0.207338250505057	-1.48217515268055	0.947833992520312	1
"KWMTBOMO13747.mrna1"	0.0371132559680302	4.31076277782177	0.947853622778917	1
"MSTRG.13654.36"	-0.261982653783416	-0.865341362623164	0.947888284772138	1
"MSTRG.766.2"	0.0883539207164084	0.952575629887542	0.947906450209321	1
"MSTRG.4195.1"	-0.0877431223825175	0.182311939018573	0.947946309683511	1
"KWMTBOMO15661.mrna1"	-0.0366625800023468	4.52096735926283	0.948020730293609	1
"MSTRG.10895.3"	0.12118166555034	1.95890214038692	0.948054547087693	1
"MSTRG.19883.1"	-0.117391289123413	-1.2567381789132	0.948062529994361	1
"MSTRG.21274.4"	0.170846124947681	0.0158860257638109	0.948074201564225	1
"KWMTBOMO01664.mrna1"	0.0670458048399025	1.40593366018596	0.948090814130161	1
"MSTRG.19405.183"	-0.108129841359381	0.181416434491508	0.948143984727149	1
"MSTRG.15071.1"	-0.104675590209753	0.250340585755882	0.948174175638401	1
"KWMTBOMO00432.mrna1"	0.0601442716869954	2.35251880449301	0.948228917111542	1
"KWMTBOMO07386.mrna1"	0.0889061190094708	0.584393374206846	0.948275307958123	1
"MSTRG.19710.1"	-0.458919082765865	-1.98029491829475	0.948283681134422	1
"MSTRG.4009.1"	-0.0537058361558334	2.38286659579163	0.948365003483929	1
"MSTRG.2482.2"	-0.0932247489247783	0.210420500025627	0.948379118330652	1
"KWMTBOMO14058.mrna1"	0.031012077741463	5.49210799935053	0.948469868377029	1
"MSTRG.17119.5"	0.0386793797265338	5.42580190222895	0.948532668267304	1
"KWMTBOMO05654.mrna1"	0.0426882493814787	3.51352750213566	0.948611910656537	1
"MSTRG.6466.5"	0.127979793099468	-0.33620822400198	0.948683044999741	1
"KWMTBOMO10540.mrna1"	-0.0326154084760582	5.28338466093227	0.948719243960843	1
"MSTRG.8159.3"	-0.0625988684813491	1.82103670423132	0.948759781135859	1
"KWMTBOMO14865.mrna1"	-0.0748314000244368	0.733250903589232	0.948810902399869	1
"KWMTBOMO00716.mrna1"	0.235014986794864	-1.5163726400334	0.948843533870673	1
"MSTRG.14697.1"	0.102026747997848	0.184781890476094	0.948880773624395	1
"KWMTBOMO02047.mrna1"	-0.0403008236418491	3.7219254590342	0.948929703412783	1
"MSTRG.13238.2"	0.146240016889489	1.56256769752975	0.948940349808031	1
"KWMTBOMO04612.mrna1"	0.0743995968930922	1.39320219738878	0.948956307709744	1
"KWMTBOMO16206.mrna1"	0.0557774455830891	2.20913323619926	0.948959783103363	1
"MSTRG.18381.6"	0.165117393250102	-1.23532947678639	0.948959851395095	1
"MSTRG.21139.4"	0.103818343726021	0.593153132344255	0.948996119278884	1
"MSTRG.13404.1"	-0.0480059607906128	3.06902254748593	0.949076652820615	1
"MSTRG.4762.4"	-0.345759073756493	-2.02237562024691	0.949112871061854	1
"MSTRG.2829.35"	-0.0347041420799211	4.73194876885096	0.949192805435657	1
"MSTRG.5470.3"	-0.29864034096288	-1.75219590394348	0.949369625285301	1
"KWMTBOMO07590.mrna1"	-0.161762691812311	-0.409066924428415	0.94939919443115	1
"MSTRG.3940.2"	-0.0706357429281701	1.35720544589128	0.949431374814327	1
"MSTRG.13940.1"	0.227240538393723	-1.1918646020539	0.949440321679508	1
"MSTRG.20095.1"	0.0541915315097986	2.21496126654654	0.949451102670451	1
"MSTRG.6565.8"	0.178930957526634	0.431717649760332	0.949499854513541	1
"MSTRG.5232.1"	-0.0793090386010545	-0.329899502891231	0.949544354357833	1
"KWMTBOMO09864.mrna1"	-0.188416587775824	-1.59697240610004	0.949643611542968	1
"MSTRG.5362.1"	0.0307766282466389	6.26068743774485	0.949645469755303	1
"KWMTBOMO02037.mrna1"	0.0439910149182223	3.1730216480132	0.94969517242289	1
"MSTRG.12224.2"	-0.0696885811687418	1.67294289570873	0.949761779346082	1
"KWMTBOMO11775.mrna1"	0.0562054238971028	2.37892750301291	0.949786149294335	1
"MSTRG.16573.1"	-0.0316150601746505	5.44448451985394	0.949798876426348	1
"MSTRG.11262.8"	-0.189056806204419	0.743988915817739	0.949818654478485	1
"MSTRG.17193.3"	0.306043648485329	-1.79834991269943	0.949858599232876	1
"KWMTBOMO06464.mrna1"	-0.227963589003311	-0.827367334698238	0.949885406419022	1
"KWMTBOMO02509.mrna1"	0.481582112135952	-1.99117622661904	0.950133302861882	1
"KWMTBOMO04827.mrna1"	-0.518937356029444	-1.99521910469708	0.950158036191388	1
"KWMTBOMO12662.mrna1"	-0.0362803981848946	4.11843595974396	0.950214157836905	1
"MSTRG.3822.8"	-0.150858602967701	0.517973892131298	0.950260085797329	1
"MSTRG.1777.2"	0.0822336485209156	0.74373554384823	0.950269002712837	1
"KWMTBOMO08127.mrna1"	0.0468215242040799	3.09092439372688	0.950352111831993	1
"KWMTBOMO13631.mrna1"	0.114150454300317	-0.337257094844203	0.950360289273372	1
"MSTRG.11312.11"	-0.0469958237888449	4.27669592301676	0.950574020211858	1
"KWMTBOMO09049.mrna1"	-0.103997300035528	0.316288245949057	0.950657540625807	1
"MSTRG.5047.7"	-0.0513515439313292	2.25971201284255	0.950667519825559	1
"MSTRG.2496.12"	0.0899045302903052	2.1598732957474	0.950710608014095	1
"MSTRG.4028.1"	-0.0609189057477844	2.02708916612786	0.950847931736698	1
"MSTRG.9377.1"	0.110258046141457	0.341073221012078	0.950858043046926	1
"MSTRG.12589.1"	0.211336830194297	-1.77582431094136	0.950948000908914	1
"MSTRG.9454.1"	-0.0692608021526995	1.17344441659474	0.951010785436139	1
"MSTRG.4577.1"	0.125731934286186	-0.325504146263229	0.951012176821972	1
"MSTRG.2496.2"	-0.0820524862339114	4.21114225526035	0.951012359121411	1
"MSTRG.514.4"	-0.175805656021582	0.0833783033591883	0.951022636917541	1
"MSTRG.19814.2"	-0.179715238051069	-1.36243161198009	0.951116871818389	1
"MSTRG.10654.1"	0.142411911795674	-0.68150061439718	0.951140105873364	1
"MSTRG.3409.2"	-0.0295505853327986	6.03891768325867	0.951182859408482	1
"KWMTBOMO16531.mrna1"	0.182015029752028	-1.2128324879887	0.951189196679766	1
"MSTRG.21364.1"	-0.104226810866126	-0.308014123886774	0.951199194716303	1
"MSTRG.18285.1"	-0.15766774514382	-1.16719768824288	0.951323891561203	1
"KWMTBOMO09203.mrna1"	-0.115082985473539	0.577502122858935	0.951370639033729	1
"MSTRG.13950.13"	0.0975753053243221	0.288726835791507	0.951392958941384	1
"MSTRG.20289.1"	0.068171328409082	1.76138042157632	0.951403657768083	1
"MSTRG.9315.2"	-0.0721976798714124	0.824090623662021	0.951469584474818	1
"KWMTBOMO05836.mrna1"	0.102897100236808	0.342436410450297	0.951517990572682	1
"MSTRG.21765.1"	-0.110358200750844	-0.234657079853178	0.951544626456812	1
"KWMTBOMO04812.mrna1"	-0.0686369244533971	1.38610978649098	0.951633950273121	1
"MSTRG.9149.3"	-0.0337087735724008	4.78162155871461	0.951703129584687	1
"MSTRG.5566.2"	0.0690820923776382	1.64681334542718	0.951710753909815	1
"MSTRG.9582.1"	-0.20431548837171	-0.154981895063168	0.951730902729408	1
"KWMTBOMO14279.mrna1"	-0.0643020774335239	2.26163542744768	0.951755971276701	1
"KWMTBOMO13126.mrna1"	-0.0642110858912386	1.82501917603259	0.951759791878503	1
"MSTRG.7246.1"	-0.0895977557021895	0.821892149395103	0.951901093056387	1
"KWMTBOMO11195.mrna1"	0.0617094487442988	1.51249627820187	0.951940182179375	1
"KWMTBOMO14753.mrna1"	-0.105946498271622	-0.223181794507005	0.95194229056803	1
"MSTRG.2446.2"	0.0688571823575175	1.49239226605321	0.952033640268778	1
"MSTRG.14855.2"	0.208734461257261	-1.05893435046025	0.952099578852808	1
"MSTRG.6645.1"	-0.0311309203777381	4.8798303364616	0.952115563623683	1
"KWMTBOMO04909.mrna1"	0.101812290092273	0.249261827449007	0.952162648662633	1
"KWMTBOMO13885.mrna1"	0.0499333243132461	2.73053946096908	0.952175936710893	1
"MSTRG.4932.2"	-0.186427932919835	0.340023734813724	0.952211003483349	1
